{'--help': False,
 '--keys': '1024',
 '--linear': None,
 '--retrieveonly': True,
 '--size': '16',
 '--storeonly': False,
 '--times': '4096',
 '--uniform': False,
 '--version': False,
 '--zipf': None,
 '<addr>': None,
 '<key>': None,
 '<nodes>': ['172.16.133.246:8001', '172.16.132.100:8001', '172.16.132.101:8001', '172.16.132.102:8001', '172.16.132.103:8001', '172.16.132.104:8001', '172.16.132.105:8001', '172.16.132.106:8001', '172.16.132.107:8001', '172.16.132.108:8001', '172.16.132.109:8001', '172.16.132.110:8001', '172.16.132.111:8001', '172.16.132.112:8001', '172.16.132.113:8001', '172.16.132.114:8001', '172.16.132.115:8001', '172.16.132.116:8001', '172.16.132.117:8001', '172.16.132.118:8001', '172.16.132.119:8001', '172.16.132.120:8001', '172.16.132.41:8001', '172.16.132.42:8001', '172.16.132.43:8001', '172.16.132.44:8001', '172.16.132.46:8001', '172.16.132.47:8001', '172.16.132.48:8001', '172.16.132.49:8001', '172.16.132.50:8001', '172.16.132.51:8001', '172.16.132.52:8001', '172.16.132.53:8001', '172.16.132.54:8001', '172.16.132.55:8001', '172.16.132.56:8001', '172.16.132.57:8001', '172.16.132.58:8001', '172.16.132.59:8001', '172.16.132.60:8001', '172.16.132.61:8001', '172.16.132.62:8001', '172.16.132.63:8001', '172.16.132.64:8001', '172.16.132.66:8001', '172.16.132.82:8001', '172.16.132.83:8001', '172.16.132.84:8001', '172.16.132.85:8001', '172.16.132.86:8001', '172.16.132.87:8001', '172.16.132.88:8001', '172.16.132.89:8001', '172.16.132.90:8001', '172.16.132.91:8001', '172.16.132.92:8001', '172.16.132.93:8001', '172.16.132.94:8001', '172.16.132.95:8001', '172.16.132.96:8001', '172.16.132.97:8001', '172.16.132.98:8001', '172.16.132.99:8001'],
 '<target>': None,
 'findnode': False,
 'findvalue': False,
 'id': False,
 'ip': False,
 'iterative': False,
 'oneshot': False,
 'ping': False,
 'shutdown': False,
 'store': False,
 'table': False,
 'test': True}
Using 172.16.133.246:8001 as the main node for storage setup
timespan 1b6453892473a467d07372d45eb05abc2031647a 0.00923705101013
timespan cb4e5208b4cd87268b208e49452ed6e89a68e0b8 0.00430798530579
timespan c1dfd96eea8cc2b62785275bca38ac261256e278 0.00489902496338
timespan b16a457a3302d7c1f4563df2ffc96dccf3779af7 0.00558304786682
timespan da4b9237bacccdf19c0760cab7aec4a8359010b0 0.00511002540588
timespan 4cae599309683b04925ec1cb7d79dfab04709af8 0.00725698471069
timespan 972a67c48192728a34979d9a35164c1295401b71 0.00520014762878
timespan f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59 0.00797486305237
timespan 97705a95fdc2a4886f9b24061803f0f5c60270cb 0.00531005859375
timespan 524e05dc77239f3a15dab766aaa59a9e432efde7 0.00821900367737
timespan fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f 0.0108919143677
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00892519950867
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00793480873108
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00543904304504
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.0131349563599
timespan bc33ea4e26e5e1af1408321416956113a4658763 0.00755214691162
timespan bc33ea4e26e5e1af1408321416956113a4658763 0.00709986686707
timespan cfd97391bd487ee1a2763054678f99f0b9bc94af 0.00708818435669
timespan 16b06bd9b738835e2d134fe8d596e9ab0086a985 0.00833892822266
timespan 8ee51caaa2c2f4ee2e5b4b7ef5a89db7df1068d7 0.00546908378601
timespan 972a67c48192728a34979d9a35164c1295401b71 0.0103709697723
timespan b6589fc6ab0dc82cf12099d1c2d40ab994e8410c 0.00835204124451
timespan 64e095fe763fc62418378753f9402623bea9e227 0.0052330493927
timespan 4f2706558a59b0c71f4a31a81345052fc8623919 0.00849390029907
timespan 135debd4837026bf06c7bfc5d1e0c6a31611af1d 0.00779414176941
timespan 972a67c48192728a34979d9a35164c1295401b71 0.0170359611511
